n,budget,pool_cap,optimal_dynamic,optimal_static,optimal_static_nonoverlap,static_nonoverlap_greedy,exact_joint_greedy,marginal_product_greedy,adaptivity_gap,static_fraction_dynamic,static_nonoverlap_fraction_dynamic,static_greedy_fraction_dynamic,exact_joint_fraction_dynamic,marginal_product_fraction_dynamic,exact_minus_marginal,root_choices_differ,dynamic_states,exact_greedy_states,marginal_greedy_states,runtime_seconds,setting,instance,seed,utilities,health_probabilities
6,3,3,1.0494738055994337,1.0494738055994337,1.0494738055994337,1.0494738055994337,1.049473805599434,1.049473805599434,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0,10825,15,15,0.05445016594603658,random_n6_b3_g3,56,20260830,"(0.7677762813110339, 1.4151633698074808, 0.10909206221556739, 0.12914620921533734, 0.17174939567816083, 0.3134300892075277)","(0.5949104139026035, 0.34005056957771207, 0.41169059009860676, 0.4417681478749767, 0.0842685727231274, 0.3557048100692018)"
6,3,3,0.9998383203806837,0.9746743221901786,0.9746743221901786,0.9746743221901786,0.9989054486618539,0.9989054486618539,1.0258178528125779,0.9748319326459461,0.9748319326459461,0.9748319326459461,0.9990669774304364,0.9990669774304364,0.0,0,10825,15,15,0.05360604077577591,random_n6_b3_g3,57,20260830,"(0.2543439902579598, 0.8636699172957923, 0.32177356678814634, 0.9046708234420991, 0.5657381373207, 0.5377340598536259)","(0.7845050199609924, 0.3436152190009638, 0.05058629541593096, 0.20144872810023606, 0.1674450933351791, 0.797663368604883)"
6,3,3,0.5907355698909837,0.5907355698909837,0.5907355698909837,0.5907355698909837,0.5907355698909837,0.5907355698909837,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,10825,15,15,0.053880167193710804,random_n6_b3_g3,58,20260830,"(0.22115604163475358, 0.22997985646981, 0.8282818545280622, 0.9238485962089958, 0.6115207675747255, 0.356771446527495)","(0.35621842150495797, 0.25999432964218566, 0.07280278475628156, 0.22753357052147416, 0.49344055037347523, 0.0782412908656875)"
6,3,3,2.3558873563773517,2.3558873563773517,2.3558873563773517,2.221761603597215,2.2373832718553426,2.2373832718553426,1.0,1.0,1.0,0.9430678413307579,0.949698747607257,0.949698747607257,0.0,0,10825,15,15,0.05422337492927909,random_n6_b3_g3,59,20260830,"(1.1483361296157286, 0.2000064303348211, 0.5650271550341777, 1.3025550737725402, 1.4448456765577973, 1.3079006034890932)","(0.41911936065200694, 0.11719308296312012, 0.6540123282771285, 0.6164420741017261, 0.5113783234853504, 0.6224286793081868)"
6,3,3,1.523187828870143,1.523187828870143,1.5231878288701433,1.373246911506861,1.4319733105117218,1.4319733105117218,1.0,1.0,1.0000000000000002,0.9015611111634841,0.940116040432071,0.940116040432071,0.0,0,10825,15,15,0.07741291727870703,random_n6_b3_g3,60,20260830,"(0.41587235647275095, 0.8561448412281709, 0.10208424485588245, 1.794799167441027, 0.5074523036146622, 0.10543279338476122)","(0.6828734567501923, 0.49521977682559437, 0.5282368819171126, 0.4542122555125015, 0.25197633749718334, 0.7773891097562855)"
6,3,3,0.9196739104561973,0.9062570463419684,0.8888714858263671,0.7655014947672908,0.9078512073320675,0.9078512073320675,1.0148047004637206,0.9854112811490177,0.9665072323139504,0.8323618687710403,0.9871446792284613,0.9871446792284613,0.0,0,10825,15,15,0.05427583307027817,random_n6_b3_g3,61,20260830,"(0.16947284023629625, 0.1479435286282498, 0.17960753053375778, 0.417751007313461, 0.5148023471425451, 0.1725005918084024)","(0.6931274008297801, 0.23139500570466615, 0.17933715949120732, 0.9187948826265754, 0.6614296914933303, 0.694163767950225)"
6,3,3,1.8592237589759095,1.8319932867527648,1.8319932867527648,1.6295763578229838,1.8592237589759095,1.8592237589759095,1.0148638493492577,0.9853538488352023,0.9853538488352023,0.8764821070921451,1.0,1.0,0.0,0,10825,15,15,0.0534724579192698,random_n6_b3_g3,62,20260830,"(0.6153599730962426, 1.053077340443965, 0.5563804530698143, 0.13481969866160196, 1.5357286087962334, 0.2970661615357142)","(0.5027659437599181, 0.18826567145208184, 0.7421595482878346, 0.1871006807775834, 0.7225809150422086, 0.1309992453732135)"
6,3,3,1.4893299159164,1.4893299159164,1.4893299159164,1.4893299159164,1.4893299159164,1.4893299159164,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,10825,15,15,0.054835709277540445,random_n6_b3_g3,63,20260830,"(0.29968958791931843, 0.22638474440917558, 1.2499326070325918, 1.6009992659893788, 0.13305860497517694, 0.2387930172379418)","(0.6562300591181217, 0.10914526756714163, 0.5871574052349241, 0.31657288372468234, 0.397882259100723, 0.7034860068285934)"
6,3,3,2.011657757708333,2.007384555828269,2.0073845558282692,1.4642975818731185,1.997874324623963,1.997874324623963,1.002128741036518,0.997875780875902,0.9978757808759022,0.7279059155376592,0.9931482216437889,0.9931482216437889,0.0,0,10825,15,15,0.054338582791388035,random_n6_b3_g3,64,20260830,"(0.20219489211674072, 0.22728664938612797, 0.3797374249187229, 1.186965091763448, 0.8771626491925069, 1.627469738363127)","(0.6848723429087865, 0.06925536848822428, 0.6769564093870034, 0.7812618966408366, 0.11377063070180808, 0.4978608212304954)"
6,3,3,1.9030278705322812,1.864060649742712,1.8494446996314384,1.8494446996314384,1.8932277255650576,1.8932277255650576,1.0209044811900019,0.97952356799763,0.9718432022302146,0.9718432022302146,0.9948502357117437,0.9948502357117437,0.0,0,10825,15,15,0.05381720932200551,random_n6_b3_g3,65,20260830,"(0.3232983368891136, 0.11741942161865355, 0.6738548878937013, 0.6498339581668875, 0.14503857426617722, 0.7965695335146118)","(0.6439684934901693, 0.8103148338227159, 0.9261174952913933, 0.5259185542450654, 0.694144438032165, 0.938261262383287)"
6,3,3,1.2151407673843524,1.2151407673843526,1.2090056942175949,1.0857453357836047,1.187859776312553,1.187859776312553,0.9999999999999998,1.0000000000000002,0.9949511420146296,0.8935140396291061,0.9775491105194972,0.9775491105194972,0.0,0,10825,15,15,0.05544037465006113,random_n6_b3_g3,66,20260830,"(1.6169302806439914, 0.29949054948647624, 0.8885275584189418, 0.3151301774004922, 0.4321724875190163, 0.32454658130946024)","(0.3191291927134407, 0.4238954780023534, 0.3543502627309683, 0.9073434090848186, 0.4050451013387706, 0.6515193596245007)"
6,3,3,3.4753238125371584,3.402451141722071,3.4024511417220715,3.192455468385774,3.4753238125371584,3.4753238125371584,1.0214176979417857,0.9790314011741292,0.9790314011741293,0.918606622171165,1.0,1.0,0.0,0,10825,15,15,0.05789558310061693,random_n6_b3_g3,67,20260830,"(0.3059749519155217, 0.898922706940701, 1.706326423936921, 1.9001419895892295, 0.29428900249516005, 0.14699028076418455)","(0.43607871999304243, 0.8318480467548054, 0.5178981380270347, 0.9320254884370485, 0.33790116515924595, 0.7018091346700464)"
6,3,3,1.9779062963961587,1.9553863243180802,1.9553863243180802,1.5168880295375995,1.9779062963961587,1.9779062963961587,1.0115168914694808,0.9886142371258381,0.9886142371258381,0.7669160224129137,1.0,1.0,0.0,0,10825,15,15,0.05607924982905388,random_n6_b3_g3,68,20260830,"(0.9098353495544648, 0.7598390350226888, 0.24452176917746013, 1.8949181489515217, 1.9129212297306908, 0.41121061795703306)","(0.9329736446281082, 0.11643920296764759, 0.4540171188885939, 0.22588625767190557, 0.3546920502665185, 0.3763282040705408)"
6,3,3,2.2597939721421914,2.2597939721421914,2.23627729682589,2.1520011066889926,2.192079294914616,2.192079294914616,1.0,1.0,0.989593442762391,0.9522996933428336,0.9700350217487372,0.9700350217487372,0.0,0,10825,15,15,0.05427299998700619,random_n6_b3_g3,69,20260830,"(0.46375403756778266, 0.30884885493314235, 1.6736647478477558, 0.7428071156161404, 0.34977837253466226, 0.13379808509293564)","(0.6711228930665648, 0.8399511286823896, 0.6392910656716548, 0.716150820093952, 0.9339746552839994, 0.10097471116371431)"
6,3,3,1.5307988105580452,1.494285049729971,1.494285049729971,1.4630902424187155,1.4855931871979953,1.4855931871979953,1.024435606067713,0.9761472503269301,0.9761472503269301,0.9557691267641847,0.9704692588939428,0.9704692588939428,0.0,0,10825,15,15,0.05463183345273137,random_n6_b3_g3,70,20260830,"(0.5132973704334939, 0.1805089505506702, 0.26157074243942496, 0.6370978224238718, 1.1230631827571167, 0.24384091289310914)","(0.6571442721451675, 0.9048865224002646, 0.6276987794090818, 0.3237427091135218, 0.7795319150581795, 0.19530739596178803)"
6,3,3,1.1489250970677318,1.1200584831256748,1.0858901573928956,1.0837550793601785,1.1294541739819488,1.1294541739819488,1.0257724166880116,0.9748751123848457,0.9451357274414903,0.9432774008733213,0.9830529221308888,0.9830529221308888,0.0,0,10825,15,15,0.05687787476927042,random_n6_b3_g3,71,20260830,"(0.39483587910732765, 0.35203366681008075, 0.3559153990539138, 0.7201140578293407, 0.1877020855207108, 1.0025869450103255)","(0.4012783966133226, 0.9164845995615568, 0.2856784102719217, 0.6173854487647873, 0.15601653042609165, 0.3178465309820992)"
6,3,3,1.653347094362689,1.6533470943626893,1.6533470943626893,1.6533470943626893,1.6533470943626891,1.6533470943626891,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0,10825,15,15,0.05517025012522936,random_n6_b3_g3,72,20260830,"(1.7719139845309182, 0.3792071757961771, 0.12541336946531093, 1.5129279644402214, 0.10112350472629415, 0.6764549662590229)","(0.3386541185807479, 0.07862295546011379, 0.7121667845427021, 0.4002470489617265, 0.5771337557094806, 0.6618861491219445)"
6,3,3,1.6087759432838453,1.6087759432838453,1.6087759432838455,1.6087759432838455,1.6087759432838455,1.6087759432838455,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0,10825,15,15,0.05534308264032006,random_n6_b3_g3,73,20260830,"(0.1589296179492508, 0.12774375840225227, 0.500961694184803, 1.32406794595758, 1.104473642836837, 0.1738185724431632)","(0.21722058006977757, 0.3645856879223006, 0.3430379219882179, 0.4305907950976868, 0.7848042556048657, 0.17767465487310474)"
6,3,3,1.556026832257376,1.556026832257376,1.556026832257376,1.556026832257376,1.556026832257376,1.556026832257376,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,10825,15,15,0.05624591698870063,random_n6_b3_g3,74,20260830,"(0.9650792643025605, 0.11790034927096725, 0.14147891539182192, 1.3065441337644454, 0.10387826207868799, 0.4431098171526158)","(0.7919339026052044, 0.10250142346817084, 0.3618791457601953, 0.39285907868746595, 0.820343955100441, 0.6205676915591357)"
6,3,3,1.457337085356666,1.387004391581015,1.387004391581015,1.3533115016788972,1.4573370853566663,1.4573370853566663,1.0507083425276544,0.9517388979650937,0.9517388979650937,0.9286194081499616,1.0000000000000002,1.0000000000000002,0.0,0,10825,15,15,0.055102291982620955,random_n6_b3_g3,75,20260830,"(0.7440663946297386, 0.2158756730436326, 0.4121059744910328, 0.1349410763463547, 0.6165034312168969, 0.5941114711295783)","(0.8541649414664392, 0.34230648145732095, 0.3896535804511566, 0.24866258382602313, 0.4441646253875571, 0.8039231201516264)"
6,3,3,1.9271958712743802,1.92719587127438,1.9271958712743802,1.4140986306688108,1.7270649450160827,1.7119328050616067,1.0000000000000002,0.9999999999999999,1.0,0.7337596825244971,0.8961543404895536,0.888302445318945,0.015132139954475932,0,10825,15,15,0.05710308440029621,random_n6_b3_g3,76,20260830,"(0.22129924535051848, 0.9613170216575936, 0.16006248146966853, 0.6960834848508352, 1.4811943824983054, 0.2773976665125347)","(0.14210127905979242, 0.7028988263122036, 0.21307365320723726, 0.7267683718880257, 0.5033747176360108, 0.15859587355930888)"
6,3,3,1.5318718848675879,1.5318718848675879,1.5318718848675879,1.4462860355966307,1.483841575270199,1.483841575270199,1.0,1.0,1.0,0.9441298909416599,0.9686460009666275,0.9686460009666275,0.0,0,10825,15,15,0.05826424993574619,random_n6_b3_g3,77,20260830,"(0.17167232422960296, 0.6440420203933621, 0.2714849583164202, 0.577804597538414, 1.7288674893859663, 0.3612012385872058)","(0.4163776344957758, 0.4251716077579639, 0.6459526030226953, 0.1298582574642284, 0.5650361879465912, 0.6879885594727895)"
6,3,3,1.7737325215234474,1.7662001095692117,1.7662001095692115,1.7662001095692115,1.7662001095692117,1.7662001095692117,1.0042647556827935,0.9957533552196662,0.9957533552196661,0.9957533552196661,0.9957533552196662,0.9957533552196662,0.0,0,10825,15,15,0.05386916734278202,random_n6_b3_g3,78,20260830,"(0.10159556551898626, 1.6045545767250273, 0.1749023434163611, 1.0655975820232657, 0.13319506724337932, 0.13958902260990022)","(0.4609439028421227, 0.7595668965158993, 0.5537980434649502, 0.37204415670179086, 0.8430823537520179, 0.6565117621648651)"
6,3,3,1.311126292803905,1.284330267299309,1.2843302672993093,1.283331633115091,1.283331633115091,1.283331633115091,1.0208638122038052,0.9795625900787244,0.9795625900787246,0.9788009287576914,0.9788009287576914,0.9788009287576914,0.0,0,10825,15,15,0.05452391691505909,random_n6_b3_g3,79,20260830,"(0.6181311888896911, 0.23466736130100005, 0.17723153415773446, 0.5117125893508522, 1.3430680150036793, 0.15780067401376816)","(0.385602133060951, 0.3136182496138459, 0.3234313251446465, 0.2430188659901169, 0.6785086975439227, 0.8278465169748255)"
6,3,3,1.2795079407994994,1.2711693342673063,1.2711693342673063,1.1832192954351808,1.2365043686654391,1.2365043686654391,1.0065597920807297,0.9934829583574271,0.9934829583574271,0.9247455664056663,0.9663905390792733,0.9663905390792733,0.0,0,10825,15,15,0.054055375047028065,random_n6_b3_g3,80,20260830,"(0.1107512752361166, 0.30438580481048905, 0.4333453472416349, 1.0808561973874624, 0.1957116247965491, 0.8623952416000457)","(0.07256848275596377, 0.46240684097467627, 0.7992111411684483, 0.3136655199168749, 0.4178350955995566, 0.6792797031005047)"
6,3,3,1.715170019813405,1.715170019813405,1.715170019813405,1.715170019813405,1.7151700198134052,1.7151700198134052,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0,10825,15,15,0.05399683304131031,random_n6_b3_g3,81,20260830,"(0.10875275484097996, 0.20376987990404116, 0.2277955846622281, 1.302959538493883, 1.9488859966071153, 0.27730588162565145)","(0.9049290495530317, 0.1931318874551431, 0.5317983279704007, 0.1972932731662958, 0.6650693931333517, 0.3022710810042526)"
6,3,3,1.1506897530001667,1.1506897530001667,1.1506897530001667,1.1506897530001665,1.1506897530001667,1.1506897530001667,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.0,0,10825,15,15,0.054520958103239536,random_n6_b3_g3,82,20260830,"(0.36107038628531585, 1.0873038891272377, 0.8422973925955272, 0.12644396165389696, 0.15037948301694534, 0.7130112248151319)","(0.3862148863534094, 0.5119636424279238, 0.22829137542960393, 0.8480960309378135, 0.2652889503512816, 0.5634419897446903)"
6,3,3,0.631934222169872,0.6319342221698722,0.6216413459311076,0.5928150053839414,0.631934222169872,0.631934222169872,0.9999999999999998,1.0000000000000002,0.9837121081947078,0.9380960621951965,1.0,1.0,0.0,0,10825,15,15,0.054699708707630634,random_n6_b3_g3,83,20260830,"(0.19233138564878705, 0.10940416476420764, 0.18230416532864982, 0.6992369593780073, 0.10028769455976524, 0.11719986545792054)","(0.7113266487089552, 0.4698536592467244, 0.9129896529100114, 0.3104176739759704, 0.937479733662288, 0.7390064532848677)"
6,3,3,2.2705253356674415,2.2319486141476084,2.2319486141476084,1.9036255112985883,2.2705253356674415,2.2705253356674415,1.0172838752986102,0.983009781518913,0.983009781518913,0.8384075180288619,1.0,1.0,0.0,0,10825,15,15,0.0543159581720829,random_n6_b3_g3,84,20260830,"(0.1492625183642562, 0.3562209592847818, 0.384021782036801, 0.13954593330436796, 1.2377247021233564, 1.3112247928064718)","(0.8523414128597897, 0.07881080026704332, 0.39496760555510296, 0.5456460258910106, 0.7790305535420977, 0.8299069455646174)"
6,3,3,1.6484372601244055,1.648437260124405,1.6484372601244053,1.648437260124405,1.6484372601244055,1.6484372601244055,1.0000000000000002,0.9999999999999998,0.9999999999999999,0.9999999999999998,1.0,1.0,0.0,0,10825,15,15,0.054764790926128626,random_n6_b3_g3,85,20260830,"(1.5494724423008863, 0.11932379882337406, 0.293808100470571, 0.3086155031308652, 1.2727846934629061, 1.1402851769577693)","(0.34294802699514765, 0.3397149375221163, 0.2883922127846458, 0.6716496666927729, 0.6418829300647174, 0.26315344690618847)"
6,3,3,1.929391576933145,1.8962534128236543,1.8962534128236543,1.8962534128236543,1.9244095165077941,1.9244095165077941,1.0174755989285975,0.9828245523067095,0.9828245523067095,0.9828245523067095,0.9974178075177098,0.9974178075177098,0.0,0,10825,15,15,0.05455066682770848,random_n6_b3_g3,86,20260830,"(0.25383093804938867, 0.47781772925150645, 1.251947577693655, 0.2148447675004517, 0.9233541719991428, 1.4506865298476324)","(0.1703802256301969, 0.7636866851828087, 0.4509993226693534, 0.6407607397513714, 0.840021305214731, 0.2983110299070211)"
6,3,3,1.039052736838673,1.0389875157271387,1.0389875157271387,1.0389875157271387,1.0389875157271382,1.0389875157271382,1.0000627737201335,0.9999372302201591,0.9999372302201591,0.9999372302201591,0.9999372302201587,0.9999372302201587,0.0,0,10825,15,15,0.054339167196303606,random_n6_b3_g3,87,20260830,"(0.471430152655584, 1.6782954569461046, 0.11581691308975385, 0.24935107536456827, 0.4159065711176018, 0.18600293805854207)","(0.14742705451443555, 0.3817544022099371, 0.2549022622736391, 0.19432438299999139, 0.7905363868866434, 0.13175375484912683)"
6,3,3,2.5435809083858927,2.521708282201333,2.521708282201333,2.521708282201333,2.5217082822013333,2.5217082822013333,1.0086737337300038,0.9914008529815393,0.9914008529815393,0.9914008529815393,0.9914008529815396,0.9914008529815396,0.0,0,10825,15,15,0.0541772092692554,random_n6_b3_g3,88,20260830,"(0.3871678469197764, 1.0108986574871677, 0.11416980724863789, 1.570702802548069, 0.1055424761509537, 1.4438003712555618)","(0.12645882555762494, 0.5162220665494767, 0.8524502452827531, 0.4160261534515967, 0.6330156699267286, 0.9325434941055137)"
6,3,3,1.0423216982318615,1.0227025169822128,1.0227025169822128,0.9344633731158286,1.0212435772643058,1.0212435772643058,1.019183663796527,0.9811774222076259,0.9811774222076259,0.8965210785700826,0.9797777202534386,0.9797777202534386,0.0,0,10825,15,15,0.05440033273771405,random_n6_b3_g3,89,20260830,"(0.2164051684518612, 0.9382835993218581, 0.10187537150882721, 1.0244133416798498, 0.11609274179835505, 0.22184744924401795)","(0.86413516004225, 0.1360306110384422, 0.6990412440877711, 0.6860558204845398, 0.17680732741812982, 0.30049557959720297)"
